195 387 233 191
291 403 225 182
206 407 293 250
247 398 253 214
0 0 253 214
282 766 263 228
0 0 263 228
235 539 250 205
264 477 303 266
287 593 281 241
244 540 276 234
0 0 276 234
0 0 276 234
298 563 252 216
134 155 273 231
139 408 238 179
316 505 227 190
213 331 247 207
226 603 236 189
221 693 242 195
225 388 266 225
489 1126 281 232
110 105 282 263
248 345 299 260
222 110 288 315
0 0 288 315
406 416 284 258
199 835 249 187
114 848 271 160
163 397 226 174
121 347 257 188
111 154 287 225
340 146 283 271
159 372 287 227
364 382 279 246
131 131 264 233
300 356 284 259
137 184 229 186
134 350 265 197
0 0 265 197
183 186 281 248
128 105 221 217
199 331 284 238
131 107 301 301
0 0 301 301
0 0 301 301
119 349 234 166
322 769 222 175
287 373 250 218
136 105 255 261
341 465 215 185
0 0 215 185
146 138 258 236
122 158 239 188
0 0 239 188
110 235 224 149
227 233 281 249
111 140 260 213
0 0 260 213
204 436 293 244
0 0 293 244
205 397 249 206
278 506 299 261
114 140 253 181
177 454 273 223
196 413 238 197
232 196 287 264
190 619 237 189
201 392 265 227
179 412 246 193
104 128 221 153
134 134 274 235
167 719 281 245
123 951 287 208
0 0 287 208
0 0 287 208
105 133 248 192
169 341 217 163
0 0 217 163
221 103 231 281
226 896 217 170
162 382 290 227
216 484 276 232
185 139 292 278
535 1082 289 249
482 371 268 242
342 282 264 238
265 609 218 175
145 110 262 256
262 277 280 255
0 0 280 255
182 447 285 227
163 112 261 256
199 493 285 229
164 624 268 206
215 431 220 181
216 777 275 224
222 371 304 263
211 459 280 232
0 0 280 232
340 401 283 249
132 109 253 238
133 310 244 181
0 0 244 181
301 361 257 228
119 229 285 202
0 0 285 202
121 201 248 147
0 0 248 147
185 352 248 205
295 664 296 254
0 0 296 254
115 514 224 130
261 733 224 182
173 539 234 175
414 568 249 212
367 710 287 242
123 106 239 235
121 466 254 187
210 465 214 171
180 399 238 194
216 346 218 199
176 286 283 245
572 200 224 216
211 505 232 192
0 0 232 192
126 165 251 196
0 0 251 196
112 175 299 234
153 105 293 304
301 714 248 207
0 0 248 207
354 660 252 215
204 341 242 207
133 391 283 218
0 0 283 218
262 380 238 205
192 392 264 217
115 104 222 232
0 0 222 232
0 0 222 232
139 397 261 198
271 586 277 227
179 405 277 220
106 122 286 230
0 0 286 230
197 531 271 224
199 607 218 166
297 449 303 268
112 115 226 173
264 503 256 221
138 131 262 228
119 155 241 164
359 411 221 192
298 517 255 226
239 523 266 216
209 456 298 256
118 162 260 221
257 414 228 188
124 138 300 259
319 393 292 261
750 854 305 277
235 380 258 212
0 0 258 212
111 1126 234 178
223 503 225 181
332 376 216 186
194 504 262 202
258 781 245 207
302 379 272 240
198 417 250 206
0 0 250 206
155 373 259 205
118 110 292 276
125 133 296 241
241 425 264 226
278 426 300 257
0 0 300 257
471 699 248 221
117 120 290 245
267 502 301 260
255 383 285 250
0 0 285 250
236 367 281 233
205 495 248 202
216 455 291 241
156 467 222 162
124 138 290 256
138 267 283 231
0 0 283 231
400 362 296 265
138 106 281 285
197 358 241 196
175 447 230 171
115 108 235 211
0 0 235 211
226 508 214 169
145 115 297 296
128 128 247 222
121 446 272 214
210 806 253 205
207 359 239 195
204 420 230 189
229 405 230 196
468 415 242 215
112 125 263 217
159 732 233 179
125 233 303 239
127 111 293 265
181 439 236 197
476 122 220 238
0 0 220 238
211 451 300 251
195 358 224 181
149 137 215 191
189 388 284 235
0 0 284 235
208 867 291 241
108 103 300 280
240 318 228 202
119 189 265 195
116 117 228 176
115 107 294 281
0 0 294 281
122 1126 227 132
278 486 263 222
279 355 262 233
104 165 293 221
291 352 240 212
113 278 256 165
193 346 263 228
171 509 248 196
0 0 248 196
0 0 248 196
154 104 243 279
172 119 252 243
160 351 284 227
192 197 241 206
164 107 219 233
0 0 219 233
265 388 257 219
0 0 257 219
0 0 257 219
112 231 298 211
312 438 292 256
145 158 250 202
154 408 268 212
235 727 274 217
177 372 232 178
385 422 273 249
161 535 266 209
0 0 266 209
226 414 265 225
227 359 232 195
155 365 266 208
127 109 292 302
172 340 255 200
290 439 246 207
126 170 247 194
126 126 279 251
433 578 240 211
138 109 302 301
268 467 252 212
227 495 230 180
240 660 236 192
198 397 216 173
271 650 229 185
158 384 253 208
0 0 253 208
163 439 259 212
219 720 229 190
239 543 266 228
116 120 288 229
161 109 278 278
200 456 262 222
230 444 271 227
105 122 274 229
199 565 290 230
137 111 260 256
291 342 278 247
164 351 271 227
102 110 222 242
185 334 268 227
246 459 216 186
153 536 290 227
0 0 290 227
111 101 218 202
194 121 253 240
169 346 248 198
242 728 280 236
169 350 253 215
126 106 220 190
303 355 219 190
272 596 284 238
118 116 260 241
0 0 260 241
195 342 244 208
239 661 290 251
116 137 238 184
152 102 251 288
276 658 275 225
186 552 224 174
216 331 305 275
112 191 247 136
0 0 247 136
0 0 247 136
227 396 223 182
168 391 230 172
0 0 230 172
0 0 230 172
112 132 262 206
117 359 232 154
124 174 291 249
125 177 247 193
314 410 242 210
146 106 280 294
126 123 240 215
155 146 255 222
129 198 243 182
229 343 278 246
158 605 260 203
120 103 261 262
183 218 267 232
387 777 218 181
119 108 218 208
272 465 295 247
167 400 270 215
171 354 297 250
389 536 245 216
544 598 289 256
172 442 259 206
140 116 257 235
239 678 267 215
169 374 287 239
220 510 298 250
155 461 227 182
0 0 227 182
146 113 287 281
113 119 267 197
323 651 220 180
402 384 287 257
172 370 227 179
152 316 219 170
123 109 254 229
0 0 254 229
140 253 291 234
357 116 266 273
0 0 266 273
116 138 258 212
182 381 269 229
115 124 237 197
184 422 299 250
0 0 299 250
263 853 225 177
171 348 235 182
183 331 219 173
155 396 270 216
115 127 215 172
117 209 247 150
222 477 213 172
272 457 243 195
219 467 225 181
0 0 225 181
260 442 287 254
0 0 287 254
119 196 300 208
0 0 300 208
188 476 295 239
227 754 281 237
169 254 243 207
134 345 217 153
0 0 217 153
373 581 263 230
277 407 217 182
189 533 221 167
203 744 236 182
128 106 239 240
171 180 249 213
188 391 240 193
